Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:03:07.950960,1.270,2.499,37.628
2026-08-21T23:03:07.951120,0.163,2.500,37.628
2026-08-21T23:03:07.951265,0.148,2.500,37.628
2026-08-21T23:03:07.953579,2.301,2.500,37.628
2026-08-21T23:03:07.953756,0.183,2.500,37.628
2026-08-21T23:03:07.953912,0.162,2.500,37.628
2026-08-21T23:03:07.954055,0.144,2.500,37.628
2026-08-21T23:03:07.954247,0.191,2.500,37.628
2026-08-21T23:03:07.956588,2.331,2.501,37.628
2026-08-21T23:03:07.956795,0.213,2.501,37.628
2026-08-21T23:03:07.956952,0.161,2.501,37.628
2026-08-21T23:03:07.958196,1.241,2.501,37.628
2026-08-21T23:03:07.961594,3.392,2.501,37.628
2026-08-21T23:03:07.961779,0.184,2.502,37.628
2026-08-21T23:03:07.961925,0.160,2.502,37.628
2026-08-21T23:03:07.962072,0.148,2.502,37.628
2026-08-21T23:03:07.962194,0.124,2.502,37.628
2026-08-21T23:03:07.998870,36.602,2.493,37.628
2026-08-21T23:03:07.999078,0.266,2.494,37.628
2026-08-21T23:03:07.999222,0.155,2.493,37.628
2026-08-21T23:03:08.000454,1.226,2.493,37.628
2026-08-21T23:03:08.001688,1.226,2.504,37.628
2026-08-21T23:03:08.002926,1.248,2.515,37.628
2026-08-21T23:03:08.003067,0.145,2.494,37.628
2026-08-21T23:03:08.003197,0.132,2.494,37.628
2026-08-21T23:03:08.003329,0.132,2.494,37.628
2026-08-21T23:03:08.003457,0.128,2.494,37.628
2026-08-21T23:03:08.006856,3.394,2.526,37.628
2026-08-21T23:03:08.007009,0.157,2.504,37.628
2026-08-21T23:03:08.007170,0.162,2.504,37.628
2026-08-21T23:03:08.009462,2.286,2.525,37.628
2026-08-21T23:03:08.009606,0.149,2.515,37.628
2026-08-21T23:03:08.009764,0.157,2.483,37.628
2026-08-21T23:03:08.009904,0.142,2.482,37.628
2026-08-21T23:03:08.010036,0.134,2.482,37.628
2026-08-21T23:03:08.012314,2.274,2.504,37.628
2026-08-21T23:03:08.012449,0.140,2.504,37.628
2026-08-21T23:03:08.048938,36.474,2.503,37.628
2026-08-21T23:03:08.049098,0.167,2.503,37.628
2026-08-21T23:03:08.049235,0.141,2.503,37.628
2026-08-21T23:03:08.050465,1.227,2.492,37.628
2026-08-21T23:03:08.050610,0.148,2.492,37.628
2026-08-21T23:03:08.053993,3.377,2.524,37.628
2026-08-21T23:03:08.054140,0.153,2.514,37.628
2026-08-21T23:03:08.054273,0.136,2.514,37.628
2026-08-21T23:03:08.054398,0.127,2.502,37.628
2026-08-21T23:03:08.054526,0.127,2.502,37.628
2026-08-21T23:03:08.054707,0.163,2.501,37.628
2026-08-21T23:03:08.057021,2.326,2.501,37.628
2026-08-21T23:03:08.057188,0.170,2.501,37.628
2026-08-21T23:03:08.057320,0.135,2.501,37.628
2026-08-21T23:03:08.057449,0.130,2.490,37.628
2026-08-21T23:03:08.061893,4.437,2.533,37.628
2026-08-21T23:03:08.062032,0.144,2.512,37.628
2026-08-21T23:03:08.062156,0.127,2.512,37.628
2026-08-21T23:03:08.062278,0.122,2.512,37.628
2026-08-21T23:03:08.062400,0.123,2.512,37.628
2026-08-21T23:03:08.099697,37.213,2.507,37.426
2026-08-21T23:03:08.099900,0.273,2.508,37.426
2026-08-21T23:03:08.100044,0.154,2.508,37.426
2026-08-21T23:03:08.101273,1.226,2.508,37.426
2026-08-21T23:03:08.101420,0.150,2.508,37.426
2026-08-21T23:03:08.101556,0.138,2.507,37.426
2026-08-21T23:03:08.102776,1.216,2.497,37.426
2026-08-21T23:03:08.102913,0.141,2.497,37.426
2026-08-21T23:03:08.104141,1.224,2.507,37.426
